"ensembl_gene_id" "external_gene_name" "description"
"205" "ENSDARG00000088232" "shisa2b" "shisa family member 2b [Source:ZFIN;Acc:ZDB-GENE-170119-1]"
"206" "ENSDARG00000089372" "clk4a" "CDC-like kinase 4a [Source:ZFIN;Acc:ZDB-GENE-030131-576]"
"207" "ENSDARG00000090062" "rac3a" "Rac family small GTPase 3a [Source:ZFIN;Acc:ZDB-GENE-040718-256]"
"208" "ENSDARG00000090337" "pprc1" "peroxisome proliferator-activated receptor gamma, coactivator-related 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9858]"
"209" "ENSDARG00000091511" "gpx7" "glutathione peroxidase 7 [Source:ZFIN;Acc:ZDB-GENE-050522-419]"
"210" "ENSDARG00000091679" "FO704858.1" ""
"211" "ENSDARG00000091879" "si:dkey-29d8.3" "si:dkey-29d8.3 [Source:ZFIN;Acc:ZDB-GENE-070912-508]"
"212" "ENSDARG00000092337" "CU467861.1" "growth arrest specific 5 [Source:NCBI gene;Acc:101883732]"
"213" "ENSDARG00000092659" "ppp3r1a" "protein phosphatase 3, regulatory subunit B, alpha a [Source:ZFIN;Acc:ZDB-GENE-081113-3]"
"214" "ENSDARG00000092870" "BX936337.1" ""
"215" "ENSDARG00000093019" "si:dkey-83k24.5" "si:dkey-83k24.5 [Source:ZFIN;Acc:ZDB-GENE-081104-440]"
"216" "ENSDARG00000093760" "si:ch211-197h24.9" "si:ch211-197h24.9 [Source:ZFIN;Acc:ZDB-GENE-031116-15]"
"217" "ENSDARG00000093997" "si:dkey-9i23.15" "si:dkey-9i23.15 [Source:ZFIN;Acc:ZDB-GENE-090313-361]"
"218" "ENSDARG00000094469" "wu:fc63a07" "wu:fc63a07 [Source:ZFIN;Acc:ZDB-GENE-030131-3985]"
"219" "ENSDARG00000095332" "si:dkey-14d8.1" "si:dkey-14d8.1 [Source:ZFIN;Acc:ZDB-GENE-041210-86]"
"220" "ENSDARG00000096461" "CR382294.1" ""
"221" "ENSDARG00000097203" "si:ch211-176l24.4" "si:ch211-176l24.4 [Source:ZFIN;Acc:ZDB-GENE-131126-55]"
"222" "ENSDARG00000097289" "BX629344.1" ""
"223" "ENSDARG00000097406" "si:dkey-81e3.2" "si:dkey-81e3.2 [Source:ZFIN;Acc:ZDB-GENE-131119-24]"
"224" "ENSDARG00000097504" "CR626907.3" "alpha-2-macroglobulin-like [Source:NCBI gene;Acc:100006868]"
"225" "ENSDARG00000097776" "si:ch1073-80i24.3" "si:ch1073-80i24.3 [Source:ZFIN;Acc:ZDB-GENE-131121-622]"
"226" "ENSDARG00000098096" "slc12a1" "solute carrier family 12 (sodium/potassium/chloride transporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-080130-3]"
"227" "ENSDARG00000098286" "CU695232.1" "zinc transporter ZIP9-B-like [Source:NCBI gene;Acc:571446]"
"228" "ENSDARG00000098378" "CU694197.1" ""
"229" "ENSDARG00000098540" "zc3h7ba" "zinc finger CCCH-type containing 7Ba [Source:ZFIN;Acc:ZDB-GENE-030131-4512]"
"230" "ENSDARG00000098544" "ncdn" "neurochondrin [Source:ZFIN;Acc:ZDB-GENE-061220-6]"
"231" "ENSDARG00000098608" "AL840638.1" ""
"232" "ENSDARG00000098679" "nup85" "nucleoporin 85 [Source:ZFIN;Acc:ZDB-GENE-040801-145]"
"233" "ENSDARG00000098733" "pxdn" "peroxidasin [Source:ZFIN;Acc:ZDB-GENE-140415-2]"
"234" "ENSDARG00000098845" "lrp12" "low density lipoprotein receptor-related protein 12 [Source:ZFIN;Acc:ZDB-GENE-060503-399]"
"235" "ENSDARG00000098855" "oxsm" "3-oxoacyl-ACP synthase, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-170215-2]"
"236" "ENSDARG00000098946" "pald1a" "phosphatase domain containing paladin 1a [Source:ZFIN;Acc:ZDB-GENE-030804-26]"
"237" "ENSDARG00000099009" "si:dkey-50i6.6" "si:dkey-50i6.6 [Source:ZFIN;Acc:ZDB-GENE-081104-420]"
"238" "ENSDARG00000099279" "ift27" "intraflagellar transport 27 homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-041212-9]"
"239" "ENSDARG00000099284" "si:dkey-228b2.6" "si:dkey-228b2.6 [Source:ZFIN;Acc:ZDB-GENE-141216-225]"
"240" "ENSDARG00000099519" "zgc:66475" "zgc:66475 [Source:ZFIN;Acc:ZDB-GENE-040426-1644]"
"241" "ENSDARG00000100262" "BX936382.1" ""
"242" "ENSDARG00000100531" "abhd14b" "abhydrolase domain containing 14B [Source:ZFIN;Acc:ZDB-GENE-040426-1342]"
"243" "ENSDARG00000100555" "aqp11" "aquaporin 11 [Source:ZFIN;Acc:ZDB-GENE-080418-1]"
"244" "ENSDARG00000100697" "FQ323156.1" "uncharacterized LOC103908986 [Source:NCBI gene;Acc:103908986]"
"245" "ENSDARG00000101374" "si:dkey-11n14.1" "si:dkey-11n14.1 [Source:ZFIN;Acc:ZDB-GENE-060503-332]"
"246" "ENSDARG00000102850" "CU469577.1" ""
"247" "ENSDARG00000102906" "hibadha" "3-hydroxyisobutyrate dehydrogenase a [Source:ZFIN;Acc:ZDB-GENE-040801-264]"
"248" "ENSDARG00000103313" "rhot1b" "ras homolog family member T1 [Source:ZFIN;Acc:ZDB-GENE-061009-52]"
"249" "ENSDARG00000103636" "zgc:174703" "zgc:174703 [Source:ZFIN;Acc:ZDB-GENE-080208-4]"
"250" "ENSDARG00000103689" "znf1148" "zinc finger protein 1148 [Source:ZFIN;Acc:ZDB-GENE-141219-26]"
"251" "ENSDARG00000103840" "lrrc8db" "leucine rich repeat containing 8 VRAC subunit Db [Source:ZFIN;Acc:ZDB-GENE-061013-487]"
"252" "ENSDARG00000104251" "prdm10" "PR domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-050419-74]"
"253" "ENSDARG00000104491" "ampd2a" "adenosine monophosphate deaminase 2a [Source:ZFIN;Acc:ZDB-GENE-091204-4]"
"254" "ENSDARG00000104687" "slc16a9b" "solute carrier family 16, member 9b [Source:ZFIN;Acc:ZDB-GENE-040801-69]"
"255" "ENSDARG00000104734" "kat2a" "K(lysine) acetyltransferase 2A [Source:ZFIN;Acc:ZDB-GENE-080403-11]"
"256" "ENSDARG00000104825" "trim35-7" "tripartite motif containing 35-7 [Source:ZFIN;Acc:ZDB-GENE-050522-333]"
"257" "ENSDARG00000105479" "si:ch211-126c2.4" "si:ch211-126c2.4 [Source:ZFIN;Acc:ZDB-GENE-030131-3087]"
"258" "ENSDARG00000105727" "CABZ01069022.2" ""
